user_id,home_country,avg_transaction_amount,account_age_days
U00812,CO,105.38099507661869,1058
U00813,CO,38.754381532328985,820
U00814,CN,75.6014627523911,797
U00815,CO,10.090069290335403,682
U00816,PE,41.002794080836686,1493
U00817,MX,67.47145614376787,329
U00818,CO,35.36869799070314,617
U00819,CL,77.6634152317418,997
U00820,BR,21.893050110824706,314
U00821,ES,102.2558444933387,990
U00822,US,208.3289870926505,40
U00823,CL,24.772375758726795,68
U00824,CO,23.18714390097511,336
U00825,US,105.92248803763985,1276
U00826,US,117.17373132687247,257
U00827,ES,21.795684212173843,516
U00828,CO,23.661530562214715,127
U00829,CO,26.43191847255198,1338
U00830,GB,11.295897324590069,966
U00831,CO,15.880285636028052,1053
U00832,MX,14.830522476754819,63
U00833,MX,17.91721437996018,1207
U00834,CO,32.209198842499674,324
U00835,CO,39.93973871503406,33
U00836,MX,114.4800296506749,522
U00837,MX,14.89933777613411,413
U00838,BR,72.7812173719293,205
U00839,US,27.90508484191044,768
U00840,CO,31.830629953256054,1107
U00841,US,56.818137317929484,1069
U00842,MX,13.488296489604673,829
U00843,AR,44.966950964892455,119
U00844,MX,37.83224444200031,794
U00845,CO,49.10500729684551,63
U00846,CO,41.734783388548166,168
U00847,CO,236.0963801041248,1375
U00848,MX,19.88186505752636,1221
U00849,ES,21.654265070614834,710
U00850,CO,20.115437977884582,751
U00851,US,21.234310742337236,1346
U00852,CO,19.887478213074317,1432
U00853,US,85.73089178484791,1454
U00854,US,103.17260871527724,403
U00855,GB,20.97650422670935,159
U00856,BR,17.01534427757014,967
U00857,CO,48.28555487945159,442
U00858,CO,21.28966118660679,438
U00859,CL,54.94570161397142,676
U00860,PE,38.952323217271534,1085
U00861,CO,9.849342562200743,1142
U00862,US,114.20603721034598,104
U00863,ES,139.3100658599721,421
U00864,CO,20.282715042805066,127
U00865,AR,24.284511299733616,709
U00866,CO,41.62464053967863,783
U00867,US,43.27458157290384,849
U00868,ES,56.08315040558787,821
U00869,CO,165.36640214208944,412
U00870,US,28.744378509047333,1048
U00871,CO,17.48532931303651,1093
U00872,CO,10.98515282165658,199
U00873,BR,18.453535313648597,191
U00874,US,32.24936721151675,399
U00875,US,139.16305327771792,687
U00876,CO,21.887396322640193,701
U00877,BR,39.60797002673643,657
U00878,US,32.68321630000239,1499
U00879,US,85.68815649180642,1442
U00880,US,250.02125661279885,945
U00881,CO,21.656485735488694,752
U00882,MX,22.386283912656058,920
U00883,CO,76.3500511538007,147
U00884,CO,57.14050254270576,1335
U00885,US,145.09168610957147,1080
U00886,GB,52.83334620414488,1421
U00887,CO,24.84275913960445,93
U00888,CO,53.11842551390122,1274
U00889,BR,80.3958746436655,927
U00890,CO,63.84036975062577,167
U00891,CO,49.69077115859014,1351
U00892,CO,77.73765432784998,814
U00893,PE,84.38895029507104,96
U00894,MX,100.05571619990482,1420
U00895,US,55.64364693295068,789
U00896,CO,28.97129568224732,187
U00897,MX,37.23953438142626,1114
U00898,CO,86.93903911365673,673
U00899,MX,17.22654422691426,541
U00900,NG,44.47550762037399,83
U00901,ES,24.17523954639667,1052
U00902,US,33.88579358785285,1180
U00903,CO,92.08955155525949,563
U00904,BR,38.58560403385567,469
U00905,CN,34.36880214605751,614
U00906,BR,11.15753536592552,1035
U00907,CO,60.15970961922117,307
U00908,AR,55.500239991425026,955
U00909,CO,186.90561908024094,1490
U00910,US,25.887944888688047,209
U00911,GB,39.461292791414266,684
U00912,BR,40.42736660962893,1483
U00913,CO,116.97527922650124,1140
U00914,CO,30.68468205132942,644
U00915,AR,41.39736455098663,1487
U00916,BR,53.85618255948441,1464
U00917,MX,38.447254866947404,770
U00918,US,23.169878819254222,278
U00919,RU,38.67803989167972,314
U00920,CO,78.1715210197343,1041
U00921,CO,14.567423381503787,1164
U00922,MX,36.83232068944444,987
U00923,GB,18.914018147147022,1159
U00924,CO,86.14546347474274,206
U00925,CO,9.790871540974745,845
U00926,CN,21.175874156867835,1010
U00927,US,44.78035326548497,868
U00928,GB,115.86424724116932,181
U00929,CO,31.418591105818948,679
U00930,MX,21.239026853744818,951
U00931,US,149.1459945696382,1089
U00932,CO,10.397744209283866,1159
U00933,MX,5.702788322994405,402
U00934,ES,47.08768773939072,294
U00935,US,22.161501582308443,143
U00936,AR,14.629115369130014,1091
U00937,CO,58.36317686549488,367
U00938,CO,40.24720542490235,1482
U00939,CO,21.0886945888037,1092
U00940,CL,11.890698800121628,191
U00941,CO,66.55081975350711,1330
U00942,NG,55.71007121604408,592
U00943,CO,30.58957635632409,650
U00944,MX,145.08352293676393,221
U00945,US,14.068414622810966,375
U00946,MX,9.772573729639626,1219
U00947,CO,19.038696085143176,1379
U00948,MX,31.929526806938256,1269
U00949,CO,40.232356480775444,1184
U00950,CO,27.303397738028252,88
U00951,CO,43.8881484740657,1343
U00952,ES,12.16749997471803,572
U00953,BR,105.11044802427261,1201
U00954,US,31.009048757213098,1338
U00955,CO,80.95040354864402,1314
U00956,US,43.56178508344455,1344
U00957,NG,47.72248045907704,1019
U00958,CO,52.2381893521062,1432
U00959,US,47.378419869388,958
U00960,CO,55.37776768556698,152
U00961,CO,95.90153846090752,881
U00962,US,38.75333961742251,447
U00963,CO,58.393407960293224,324
U00964,CO,30.821467519321082,683
U00965,ES,104.80419213337537,737
U00966,RU,19.276488837356347,297
U00967,ES,139.8754447607639,1084
U00968,MX,32.06848074473439,683
U00969,CO,10.542133250378516,280
U00970,CO,36.68924028863474,537
U00971,CO,19.20476977610781,133
U00972,CO,64.87840587800673,816
U00973,AR,19.646531653599663,886
U00974,CO,23.174516620340956,357
U00975,GB,7.303600277267552,1213
U00976,BR,23.061278245687678,418
U00977,ES,4.763089625633678,1050
U00978,CN,9.32666723225623,986
U00979,US,60.84512644374888,661
U00980,US,62.09342631659239,214
U00981,PE,46.54250818049934,1065
U00982,US,15.278079451573449,523
U00983,CO,31.875284058765153,752
U00984,CO,33.02014958871713,606
U00985,US,13.109121015378292,1369
U00986,BR,110.24648606731577,615
U00987,US,66.81247619305844,250
U00988,US,27.749800776356288,571
U00989,BR,33.83543652545534,855
U00990,CO,39.12283243714324,850
U00991,CO,6.466351927816987,1180
U00992,CO,27.173930983056753,1163
U00993,CO,19.19044697066681,821
U00994,US,14.860459965644166,1156
U00995,CO,26.44639266139699,1306
U00996,BR,139.5118050199032,273
U00997,CO,55.29454660974792,228
U00998,CO,20.969244323176962,724
U00999,MX,52.355983306577606,778
U01000,ES,101.44171014875899,437
U01001,MX,69.38751459315972,852
U01002,US,34.733488080576436,122
U01003,CO,19.73612233611622,1491
U01004,CO,57.89196787663622,1000
U01005,US,45.367151518615856,335
U01006,MX,67.77236906876949,1085
U01007,CO,55.044251878757485,1285
U01008,CO,76.6800961627632,834
U01009,CN,21.580968336212106,642
U01010,MX,95.0036443560573,1068
U01011,GB,38.78678841025423,1120
U01012,US,174.2008071892414,1182
U01013,CO,19.080173237803013,64
U01014,CO,132.7902801247793,1409
U01015,CO,38.796445312309025,883
U01016,MX,19.665495391672838,1439
U01017,MX,22.485964909027306,1252
U01018,US,25.628939274897526,1372
U01019,GB,46.49444100287323,1214
U01020,MX,50.31324640403292,135
U01021,MX,20.926995931594966,379
U01022,US,32.47648620803891,1299
U01023,ES,183.79413264035333,808
U01024,CO,131.89874383750956,1424
U01025,CO,46.94886054131591,1202
U01026,PE,34.13771492132113,255
U01027,CO,36.45304745381812,933
U01028,CO,54.09892841576849,340
U01029,US,14.61087256562479,447
U01030,US,26.9531121691171,1282
U01031,PE,8.71575877771445,157
U01032,BR,45.575874023831844,1092
U01033,CO,55.57629446308083,695
U01034,CN,22.498549268149247,1009
U01035,US,116.65133123659524,672
U01036,NG,12.420986101356807,971
U01037,CL,10.262537161129824,731
U01038,US,39.629011150533586,1414
U01039,ES,76.52968020230013,1424
U01040,MX,127.37584852710769,1449
U01041,CO,22.9402403666624,1021
U01042,CO,78.48791522389702,534
U01043,CO,32.11082576094687,641
U01044,CO,28.843889267889775,639
U01045,ES,67.14993466443093,1473
U01046,CO,55.804711579470045,1473
U01047,US,9.382875517547033,1012
U01048,CO,107.9029573115702,590
U01049,CO,99.89034989269794,1204
U01050,BR,20.076497228443163,807
U01051,CL,45.45136379890772,838
U01052,GB,49.16707287913734,329
U01053,CO,40.7941632125005,619
U01054,NG,21.322351248629424,191
U01055,CO,19.350171948226386,935
U01056,BR,32.44533727186627,1011
U01057,CO,84.62106368986487,1133
U01058,CO,51.156017193763276,1181
U01059,BR,24.618754593712357,311
U01060,CO,61.396876868078856,1231
U01061,CO,3.3911391706909044,133
U01062,BR,83.01427328471834,1117
U01063,CO,8.23364638718108,506
U01064,CO,24.78025698669618,876
U01065,CO,13.52127112476191,997
U01066,CO,11.754719498851008,311
U01067,CO,83.81914398473278,1157
U01068,RU,22.77899954558812,353
U01069,US,43.69366410282158,1004
U01070,US,31.89545543842284,438
U01071,ES,48.50334001100205,618
U01072,CO,35.21448532424009,1352
U01073,CO,11.865158170538484,213
U01074,BR,73.48001434409005,505
U01075,US,22.309101483435406,106
U01076,CL,9.53276184538156,388
U01077,US,23.511928103015613,390
U01078,PE,110.01402223231851,104
U01079,CN,65.37744973250766,843
U01080,GB,25.055122370472862,411
U01081,PE,25.042987207615443,622
U01082,AR,25.602550080040267,48
U01083,CO,174.40817525679714,1264
U01084,CO,44.94989215912858,716
U01085,CO,46.713505401212856,1343
U01086,US,75.50710541060141,1041
U01087,CL,40.08616760191328,304
U01088,AR,26.917221422428074,988
U01089,CO,28.301650393265735,260
U01090,CO,31.271870658590466,969
U01091,MX,32.14388436922513,411
U01092,CO,59.27002128444385,720
U01093,GB,34.52061592619954,1192
U01094,BR,59.508077626895705,425
U01095,CO,31.04465760957205,1338
U01096,CL,35.265605914072886,905
U01097,US,6.695525398897342,207
U01098,US,68.92797644234788,225
U01099,CO,43.69312559631585,317
U01100,US,73.58256344022486,538
U01101,CO,3.2641379406748547,815
U01102,CO,176.03797940364933,576
U01103,NG,29.61640105206545,648
U01104,MX,80.36238780777676,1203
U01105,CO,14.41220271216827,1368
U01106,CO,54.06673538743619,513
U01107,CO,14.257278517339302,272
U01108,US,20.105327535115197,357
U01109,US,153.12048315389302,1059
U01110,PE,28.430260241633043,1470
U01111,ES,39.407111641994895,1443
U01112,CO,66.42371753860333,634
U01113,CO,49.23208329068916,482
U01114,CO,37.35008263831233,303
U01115,US,44.34361819339497,961
U01116,ES,226.49717403772536,1270
U01117,CO,31.623640638883323,1467
U01118,US,38.89552624175628,994
U01119,ES,76.7477075377393,1390
U01120,GB,80.19175838930849,536
U01121,BR,85.59477524678972,1250
U01122,AR,55.20117159601759,197
U01123,US,13.271197292936717,1111
U01124,BR,122.33280319740562,189
U01125,CL,13.235778901424625,259
U01126,CO,42.186842030254304,1151
U01127,CL,18.112083640752406,444
U01128,MX,31.45913250546422,336
U01129,CO,43.0778924036805,1095
U01130,US,42.82344668619619,1423
U01131,CO,46.41100479364893,1224
U01132,US,120.41799902284735,1075
U01133,US,47.599746767426936,143
U01134,US,27.239678855536326,1081
U01135,US,71.61250679573935,1184
U01136,CO,85.76203200583777,976
U01137,BR,12.402694506178936,661
U01138,BR,53.405837468434356,840
U01139,CO,58.02872774369583,36
U01140,ES,26.10036234838089,1214
U01141,CO,99.54058502008716,897
U01142,CO,29.369465035122694,160
U01143,US,36.615116079407706,153
U01144,PE,28.8336336428056,171
U01145,RU,33.5307603881152,996
U01146,CO,13.776716133644786,867
U01147,CO,10.464193577521034,307
U01148,ES,118.58192247020747,1352
U01149,NG,16.817683487119037,796
U01150,CN,14.982548949177243,813
U01151,US,5.913795897701438,803
U01152,CO,19.862441802673523,1428
U01153,NG,11.490586848505295,1134
U01154,CO,123.17574147620104,742
U01155,CO,74.28088653631804,1130
U01156,CO,19.096015941754047,290
U01157,BR,200.72757576081452,486
U01158,AR,72.63249342889814,76
U01159,RU,25.537166304928263,978
U01160,BR,4.483820297845262,1145
U01161,US,207.00729994381024,806
U01162,GB,10.895414651898124,536
U01163,US,8.878929539947743,347
U01164,CO,75.04262951593718,261
U01165,CO,233.1779567846553,1382
U01166,US,100.22505976216516,62
U01167,CO,51.99394638033965,167
U01168,CO,53.29291914753472,98
U01169,US,65.54470618696843,1406
U01170,BR,60.77283350876076,129
U01171,CO,41.46928941420472,120
U01172,US,35.994310459036946,509
U01173,US,31.498045543872855,145
U01174,CO,18.116594272748095,622
U01175,CO,26.45539053557366,1209
U01176,CO,8.5474632980743,1254
U01177,ES,30.610047311063123,686
U01178,CO,15.016162398843967,323
U01179,RU,13.69633866282326,1097
U01180,CO,38.241270841078276,645
U01181,CO,100.84672895056906,1170
U01182,PE,69.03773815041336,388
U01183,MX,9.427203669588645,904
U01184,MX,15.00370980330186,126
U01185,RU,70.28911499843339,1347
U01186,BR,15.089665192673289,1104
U01187,CO,27.668469509581122,882
U01188,US,51.42074443236589,644
U01189,CO,15.261364461454946,1131
U01190,US,36.02814378786457,491
U01191,CO,11.39049919598523,1479
U01192,CO,20.468884111761064,978
U01193,CL,42.769513497233795,1181
U01194,US,9.259082976833167,883
U01195,MX,47.105030046767034,304
U01196,CO,32.59926561131539,552
U01197,CO,51.52112735945644,1354
U01198,CO,39.611968492337496,951
U01199,AR,98.62377358731116,219
U01200,US,36.604808154419565,420
U01201,CO,23.48766916604472,802
U01202,BR,36.519194622330296,1264
U01203,CO,51.1436542556937,179
U01204,CO,34.43550162738612,1233
U01205,BR,34.208472693530936,1174
U01206,CO,18.885730742587896,457
U01207,AR,19.485668876359817,711
U01208,CO,10.782406548697258,61
U01209,CO,134.24431613113254,419
U01210,NG,12.242449892684148,270
U01211,ES,19.02351492870992,1010
U01212,CL,18.639336023099418,1454
U01213,MX,67.75779453000135,448
U01214,CO,26.15499687562336,520
U01215,MX,89.85467635680055,609
U01216,CO,19.321288142513627,1122
U01217,MX,41.39645833793641,661
U01218,CO,16.974672113174446,1080
U01219,CL,184.21790113060774,984
U01220,CO,12.806095452178987,991
U01221,ES,42.430038567503814,685
U01222,CL,54.98286024442888,789
U01223,CO,46.110434899701495,123
U01224,MX,28.553224527600978,483
U01225,ES,29.84876424676328,63
U01226,CO,34.29670130164211,1226
U01227,MX,29.44129847502186,885
U01228,CO,71.60058851642253,431
U01229,CO,194.10871743989784,807
U01230,MX,21.200114275002235,533
U01231,US,11.069101923082403,1370
U01232,PE,30.857331169299062,721
U01233,CO,260.8035573547669,1030
U01234,NG,17.41027145612233,1344
U01235,ES,122.89046674432592,973
U01236,CO,126.74290331279263,751
U01237,CO,21.26642220669567,1149
U01238,US,52.20542743572874,1140
U01239,CN,121.84104659985132,150
U01240,US,24.45165266287139,182
U01241,PE,28.138414643584483,1398
U01242,CO,20.79380839010548,43
U01243,US,14.705103574146257,1321
U01244,CO,19.699198781897653,1478
U01245,CO,12.439137928904184,477
U01246,US,34.030826465833876,794
U01247,CO,17.88605600525132,1336
U01248,BR,39.926039474142485,1292
U01249,CL,9.537996787230782,1380
U01250,US,43.15093930987138,43
U01251,US,64.51018828838504,872
U01252,CO,6.719484806810084,1114
U01253,BR,44.66745926562026,1127
U01254,RU,88.42327209397352,65
U01255,US,12.582251188287046,1459
U01256,BR,126.22397514869675,397
U01257,CO,46.30339143255358,227
U01258,US,18.84015535989742,523
U01259,CO,31.67047116833335,1108
U01260,CO,51.76227126955927,755
U01261,CO,35.191490743191615,842
U01262,CO,50.95815439946637,861
U01263,US,15.85462293367874,528
U01264,CN,37.92037851333933,492
U01265,CO,10.687003771798373,195
U01266,BR,30.296104834082936,1360
U01267,ES,16.06870974455535,221
U01268,US,18.38575253505245,802
U01269,MX,89.0211996932926,144
U01270,MX,79.28493188104378,1469
U01271,CO,53.90970388731652,1053
U01272,AR,13.82045565183911,1350
U01273,GB,25.709825660216232,1188
U01274,RU,87.39850349074244,225
U01275,CL,37.09096952340398,117
U01276,CO,211.76213329506945,1447
U01277,CL,45.361071057319506,1003
U01278,CO,38.61494173660433,182
U01279,BR,25.860244515066256,604
U01280,CL,36.84915633592699,1184
U01281,BR,29.31279560893883,397
U01282,PE,58.3516094679748,674
U01283,CO,71.19067590384127,454
U01284,MX,17.658344212766295,1489
U01285,GB,11.415974393703745,187
U01286,CO,7.621976364715366,1184
U01287,CO,49.71929372682408,826
U01288,BR,13.698779140908393,1137
U01289,CO,5.91615962050378,316
U01290,GB,45.18941525429279,1441
U01291,BR,243.3253931243815,1055
U01292,ES,32.95500910426168,738
U01293,CO,64.76676717463914,925
U01294,CO,35.35583657219458,185
U01295,CO,30.5965812067528,1287
U01296,NG,69.07971905993006,842
U01297,NG,26.25300253150538,698
U01298,CO,41.01401556169661,589
U01299,GB,42.83511649168872,952
U01300,US,19.404939306391253,758
U01301,MX,73.23210221128691,798
U01302,US,28.79011775190476,1422
U01303,MX,18.090806343513673,808
U01304,CO,50.86666893908804,1296
U01305,CO,16.138788766298497,534
U01306,BR,33.870516828495774,198
U01307,CO,32.87474726410954,808
U01308,BR,78.94224054086438,1328
U01309,CO,48.41252621358901,827
U01310,CO,32.459022024712915,248
U01311,CO,63.70181399684878,661
U01312,US,100.70203813720134,582
U01313,CO,51.74088312260011,208
U01314,CO,33.39085619465732,949
U01315,MX,11.594501929064304,1079
U01316,US,14.124474453941346,83
U01317,CO,25.940883469913857,1165
U01318,CO,20.335949644577212,1254
U01319,GB,28.51479164174581,818
U01320,CO,34.65076973341295,877
U01321,CO,50.590013921436025,203
U01322,BR,31.299464148794094,1175
U01323,CL,48.87183773122736,527
U01324,MX,34.868349682422014,377
U01325,BR,6.818413000593981,377
U01326,CO,15.619680426401757,646
U01327,CO,29.510022618475208,328
U01328,CO,12.581710423308829,920
U01329,CO,53.51398298709075,643
U01330,US,112.6854902263781,187
U01331,CO,87.79543282572507,535
U01332,BR,27.91727584900378,1045
U01333,MX,109.13448286381863,430
U01334,US,37.29778590459058,307
U01335,CO,25.28803156430536,840
U01336,CO,20.272755056630544,1300
U01337,CO,25.998120600417497,704
U01338,US,24.27527991638708,911
U01339,GB,37.95240891698067,1363
U01340,RU,37.65475288183693,308
U01341,CO,33.19624662683139,1265
U01342,PE,46.971946277884,441
U01343,US,85.8427401858643,393
U01344,NG,70.78473062866213,683
U01345,CO,10.095417673873165,1453
U01346,MX,4.292473293388367,1209
U01347,GB,69.92728587885733,697
U01348,CO,11.095027569812311,834
U01349,CO,27.66554229840144,1184
U01350,CO,12.986489906950727,1147
U01351,CO,7.833548889688616,1156
U01352,CO,51.06861816174651,975
U01353,PE,60.78384997292475,459
U01354,US,20.87999825451948,626
U01355,AR,4.166874216185404,171
U01356,GB,21.391730912546436,867
U01357,BR,45.30616900404986,315
U01358,MX,10.14388179555613,525
U01359,CO,38.347446282215294,345
U01360,BR,32.71233162282799,802
U01361,CO,52.63773193148577,1254
U01362,US,36.43989878219433,850
U01363,US,15.20379164836213,1446
U01364,US,86.25061629468756,105
U01365,GB,29.171037236514586,766
U01366,BR,32.399933437306544,1129
U01367,MX,15.695681844024302,204
U01368,CO,23.228365879582743,538
U01369,BR,16.316189386183925,757
U01370,CO,28.836534783542756,1284
U01371,CO,130.23842174296288,1351
U01372,BR,11.050537680568281,848
U01373,NG,9.107979356715104,709
U01374,NG,107.44039857949227,911
U01375,CO,28.00942493277516,231
U01376,CO,19.38969635143905,1075
U01377,ES,76.09052500214737,1172
U01378,MX,20.399442421770974,1208
U01379,CO,142.7090255402373,796
U01380,CO,56.959511853051616,1421
U01381,MX,22.413666254743394,1054
U01382,CO,186.01858175136564,80
U01383,US,20.397820595667067,635
U01384,US,59.95991751746473,205
U01385,CO,42.07417215089252,320
U01386,CO,93.82140530453364,732
U01387,US,115.492888585904,453
U01388,US,33.97426476229901,743
U01389,US,18.124519747917105,927
U01390,BR,47.84553084896451,956
U01391,CO,19.25609635182609,644
U01392,CO,165.78798910714116,1485
U01393,CO,36.937535818306415,732
U01394,MX,24.72321693293889,1416
U01395,GB,38.387974431164615,529
U01396,US,11.271742931218018,1160
U01397,CO,15.221497976767631,1176
U01398,US,86.51615213198652,976
U01399,CO,19.579528905395115,859
U01400,MX,14.331661975335344,411
U01401,MX,50.87248471361077,915
U01402,CO,85.5040141300734,1287
U01403,CL,58.860053311099286,950
U01404,MX,73.46713391865066,826
U01405,CO,18.07561747242203,469
U01406,CO,10.618008414184823,1471
U01407,GB,110.06454006123934,158
U01408,MX,25.581159638684333,1129
U01409,CO,27.09457672028186,697
U01410,CO,95.8280379126791,263
U01411,CO,51.67551168593891,1032
U01412,US,47.68945086974879,1338
U01413,CO,187.16711407236266,825
U01414,MX,19.790171304592544,1232
U01415,CO,69.56573288304156,750
U01416,AR,34.660839323905336,1294
U01417,CO,41.0534067655955,1409
U01418,BR,112.4799227338781,639
U01419,CL,49.71310622267265,1238
U01420,CO,50.93940877791781,304
U01421,CO,78.1012350052365,518
U01422,CO,24.73051277772059,404
U01423,CO,16.922299786486835,319
U01424,US,14.355779945709148,886
U01425,MX,6.868286988562476,1207
U01426,CO,171.56560054813428,410
U01427,US,13.700513411483351,1130
U01428,BR,27.74337578181683,1351
U01429,PE,26.53724877225537,384
U01430,MX,42.34817632753589,1032
U01431,CO,63.59849267785104,413
U01432,CO,65.9158409145173,953
U01433,MX,20.770590110187168,765
U01434,NG,28.97121146931299,1022
U01435,CO,41.515379975109845,816
U01436,NG,27.14104340776095,1065
U01437,BR,119.80632262796782,867
U01438,BR,49.04704606737792,881
U01439,BR,59.61470243734419,939
U01440,US,56.27807428261272,199
U01441,MX,84.67150191806681,481
U01442,CO,38.2757771978112,592
U01443,CO,11.734514325770494,621
U01444,CO,45.59282517112168,966
U01445,MX,19.666456819121798,1044
U01446,US,21.695538809606393,261
U01447,MX,52.936401166108006,578
U01448,ES,89.17729413681593,781
U01449,US,33.68380848076812,115
U01450,ES,42.396525370847996,933
U01451,US,129.2530299553295,900
U01452,CO,40.14920115135036,1368
U01453,ES,265.4287628095006,639
U01454,AR,52.06056313288045,96
U01455,US,8.096159331902221,743
U01456,AR,60.501810903834965,208
U01457,US,44.921957568029384,270
U01458,ES,92.92588159135856,515
U01459,CO,56.74372519606599,1234
U01460,BR,29.643272803769914,1485
U01461,MX,12.435576173070906,906
U01462,CO,28.01615741191541,315
U01463,GB,16.76986686010162,453
U01464,GB,20.81307177750284,1197
U01465,CO,53.030261565151505,605
U01466,MX,125.95486184979634,374
U01467,CO,45.41022154451095,1471
U01468,CO,12.721500952638431,1202
U01469,CO,47.26084420428792,1083
U01470,RU,86.2547553872749,1421
U01471,GB,20.331546133013287,307
U01472,NG,29.74872478376478,872
U01473,CL,33.50687212267362,597
U01474,AR,17.673765227891504,289
U01475,BR,55.624533118454835,301
U01476,CO,30.061385701413666,1486
U01477,CO,46.32241434751568,536
U01478,ES,16.28112168479433,1414
U01479,CO,23.336843079004606,321
U01480,MX,59.02169488676866,580
U01481,MX,24.575093687287804,798
U01482,US,131.83762885592495,1327
U01483,GB,24.05375341456683,220
U01484,US,39.63639574384649,599
U01485,BR,69.83062488636402,785
U01486,US,10.647311443370853,1029
U01487,CO,8.095861056589985,35
U01488,AR,9.77154849466705,220
U01489,ES,90.92793618556813,968
U01490,MX,21.29587694425801,1458
U01491,CO,256.35403249537524,159
U01492,GB,21.085844131163118,844
U01493,CO,38.384012914693976,909
U01494,GB,113.71416350165481,1043
U01495,CO,164.82335266937406,610
U01496,CO,172.29409327392128,1213
U01497,CO,87.06831012997038,1023
U01498,GB,75.13225951373883,1427
U01499,ES,53.19804030840489,124
U01500,CO,61.724989241461046,971
U01501,CO,21.30733600794437,353
U01502,US,17.20914439236541,31
U01503,CN,33.02617517137392,906
U01504,CO,28.9003094299588,1440
U01505,CL,23.044279494721337,1361
U01506,CO,57.807004760608834,591
U01507,CO,71.11115149077841,768
U01508,CO,35.542370110375884,791
U01509,BR,107.98842709385946,1358
U01510,CO,13.285174426305714,841
U01511,MX,28.362629970610698,1462
U01512,ES,18.66298487022489,909
U01513,BR,7.439254977079195,1471
U01514,CO,30.99591592111258,467
U01515,US,30.042167956804946,301
U01516,MX,111.13656879906452,1093
U01517,BR,54.852586837602,49
U01518,CO,14.594584577197269,733
U01519,GB,145.95145305145994,894
U01520,BR,87.95514392698954,1008
U01521,CO,52.75603443972177,814
U01522,CO,27.62752949069595,239
U01523,CO,15.370477293107506,782
U01524,CL,24.587411372745194,310
U01525,CO,79.12262749610365,302
U01526,MX,149.5557218433645,1416
U01527,CO,113.8173331652193,1116
U01528,MX,22.396853104172465,1279
U01529,BR,13.521838611840632,931
U01530,CO,37.06632952390716,466
U01531,MX,8.046590871836777,340
U01532,CL,42.8855170635069,1291
U01533,BR,29.427156278701005,474
U01534,CO,22.80935590508374,235
U01535,CO,9.246430139662523,282
U01536,MX,49.942886635606605,816
U01537,CO,21.624768082904517,909
U01538,CO,12.988528326104255,316
U01539,CO,3.327396709639499,1350
U01540,CO,32.394481232488765,1163
U01541,MX,136.70171335466256,1274
U01542,CO,125.08673436949022,1444
U01543,CO,22.97307768151479,1378
U01544,AR,20.45506137182613,450
U01545,US,48.18363327868613,1073
U01546,CO,14.898963527950647,832
U01547,CO,42.15838174570119,141
U01548,GB,61.12153277737999,520
U01549,US,88.3712401559485,260
U01550,CO,30.565647230977582,1336
U01551,MX,28.136312443201074,1111
U01552,CL,16.405455477723518,54
U01553,RU,17.090037933700167,678
U01554,CO,27.627644575029922,1194
U01555,US,44.42899982554047,1148
U01556,BR,68.77688406025774,994
U01557,NG,17.41717589005186,179
U01558,CO,109.30595263846291,168
U01559,CO,26.65831525894875,471
U01560,CO,32.5541925754476,153
U01561,PE,18.21473089760725,845
U01562,US,4.76171449673918,1317
U01563,BR,67.17064468799596,880
U01564,US,59.70854351860332,853
U01565,CO,26.441584843168933,1128
U01566,US,34.938611829021944,342
U01567,CO,50.03643170300274,664
U01568,CO,9.487387780322237,446
U01569,RU,21.687972801673148,348
U01570,US,62.51532606349279,830
U01571,MX,12.140760908460672,1360
U01572,BR,41.8815897837066,165
U01573,CO,11.186800497703853,925
U01574,BR,48.09335346422541,518
U01575,CO,32.18455934715608,206
U01576,PE,9.096543873624809,267
U01577,US,84.08191343008313,1276
U01578,CO,18.399559765884373,1394
U01579,ES,17.318894105750417,389
U01580,CO,38.87904271591011,1479
U01581,CO,83.0057497540945,53
U01582,CO,14.692579123918636,740
U01583,US,34.79048326131479,560
U01584,CO,46.66774310750037,289
U01585,ES,57.65543313985558,580
U01586,ES,38.13579125628243,271
U01587,ES,24.689492017765495,90
U01588,CO,17.080335371152373,909
U01589,CO,35.47808232219485,160
U01590,CO,14.045313626319398,1210
U01591,MX,3.199260256392025,1046
U01592,US,46.95773037503195,767
U01593,CO,68.24798247818565,1190
U01594,CO,5.00108081246087,352
U01595,CO,14.764349188442617,240
U01596,CL,54.34341292032847,1410
U01597,BR,171.74251953444838,497
U01598,ES,33.67093378195865,35
U01599,CO,18.496798203349236,55
U01600,CO,28.60789838814115,996
U01601,CO,99.47448064293347,337
U01602,CO,19.75148457151998,102
U01603,MX,17.472817623419758,1492
U01604,ES,22.50652308887813,888
U01605,CO,15.44579987127358,538
U01606,US,36.53008811005147,685
U01607,CO,121.47916502200681,189
U01608,MX,42.88248289807562,274
U01609,US,27.061639224202196,137
U01610,CO,26.22074745192291,1086
U01611,RU,9.482493916615564,851
U01612,CO,67.12038658269839,982
U01613,AR,31.116251606400642,666
U01614,CO,28.663257300296653,1162
U01615,US,426.0198980754732,785
U01616,CO,42.05601106810617,1184
U01617,GB,18.14812337273986,1305
U01618,CO,23.54501034426369,784
U01619,MX,82.99302493664469,1040
U01620,CN,36.25641490097781,430
U01621,ES,10.47904571843948,1149
U01622,ES,69.08814462398007,532
U01623,CO,19.404106745303547,869
U01624,CO,148.2111907246958,1139
